TimeStep,Year,Month,Day,Hour,Minute,Dry Bulb in Celsius,Relative Humidity,Atmospheric Station Pressure in Pascale,Air wet-bulb temperature [°C],DATE,PERIOD,Price [S$/MWh]
14016,1993,10,19,24,60,25.3,89,101000,23.8804983,19-Oct-18,48,110.5
14017,,,,,30,,,,23.89151853,20-Oct-18,1,110.5
14018,1993,10,20,1,60,25.2,90,100900,23.91521096,20-Oct-18,2,110.5
14019,,,,,30,,,,23.92475242,20-Oct-18,3,110.5
14020,1993,10,20,2,60,25.1,91,100900,23.94906042,20-Oct-18,4,110.5
14021,,,,,30,,,,24.0170525,20-Oct-18,5,110.5
14022,1993,10,20,3,60,25.1,92,100900,24.07948516,20-Oct-18,6,110.5
14023,,,,,30,,,,24.08711492,20-Oct-18,7,110.5
14024,1993,10,20,4,60,25,93,100900,24.11116827,20-Oct-18,8,110.5
14025,,,,,30,,,,24.22287168,20-Oct-18,9,110.5
14026,1993,10,20,5,60,25,95,100900,24.3682343,20-Oct-18,10,110.5
14027,,,,,30,,,,24.49326525,20-Oct-18,11,110.5
14028,1993,10,20,6,60,25.4,94,100900,24.63352163,20-Oct-18,12,110.5
14029,,,,,30,,,,24.82456052,20-Oct-18,13,110.5
14030,1993,10,20,7,60,25.8,94,101000,25.02724838,20-Oct-18,14,110.5
14031,,,,,30,,,,25.20245165,20-Oct-18,15,110.5
14032,1993,10,20,8,60,26.2,94,101000,25.42079685,20-Oct-18,16,110.5
14033,,,,,30,,,,25.75291049,20-Oct-18,17,110.5
14034,1993,10,20,9,60,28.1,86,101100,26.17040381,20-Oct-18,18,110.5
14035,,,,,30,,,,26.64488804,20-Oct-18,19,110.5
14036,1993,10,20,10,60,30,79,101100,26.93447565,20-Oct-18,20,110.5
14037,,,,,30,,,,26.79727911,20-Oct-18,21,110.5
14038,1993,10,20,11,60,30.6,73,101100,26.53926343,20-Oct-18,22,110.5
14039,,,,,30,,,,26.46639361,20-Oct-18,23,110.5
14040,1993,10,20,12,60,30.9,71,101000,26.48433741,20-Oct-18,24,110.5
14041,,,,,30,,,,26.49876262,20-Oct-18,25,110.5
14042,1993,10,20,13,60,31.1,70,100900,26.49859104,20-Oct-18,26,110.5
14043,,,,,30,,,,26.4727445,20-Oct-18,27,110.5
14044,1993,10,20,14,60,31.4,68,100800,26.43012981,20-Oct-18,28,110.5
14045,,,,,30,,,,26.3796538,20-Oct-18,29,110.5
14046,1993,10,20,15,60,30.9,70,100800,26.31539003,20-Oct-18,30,110.5
14047,,,,,30,,,,26.23141205,20-Oct-18,31,110.5
14048,1993,10,20,16,60,30.5,71,100700,26.11558356,20-Oct-18,32,110.5
14049,,,,,30,,,,25.95576826,20-Oct-18,33,110.5
14050,1993,10,20,17,60,30,72,100700,25.82142273,20-Oct-18,34,110.5
14051,,,,,30,,,,25.78200357,20-Oct-18,35,110.5
14052,1993,10,20,18,60,27,89,100900,25.52848556,20-Oct-18,36,110.5
14053,,,,,30,,,,24.75184347,20-Oct-18,37,110.5
14054,1993,10,20,19,60,24,100,100900,24,20-Oct-18,38,110.5
14055,,,,,30,,,,23.82087786,20-Oct-18,39,110.5
14056,1993,10,20,20,60,24.5,95,101000,23.87516105,20-Oct-18,40,110.5
14057,,,,,30,,,,23.82353358,20-Oct-18,41,110.5
14058,1993,10,20,21,60,24.5,94,101000,23.74837628,20-Oct-18,42,110.5
14059,,,,,30,,,,23.73207,20-Oct-18,43,110.5
14060,1993,10,20,22,60,24.6,93,101000,23.71905638,20-Oct-18,44,110.5
14061,,,,,30,,,,23.65377706,20-Oct-18,45,110.5
14062,1993,10,20,23,60,24.6,92,101000,23.59074288,20-Oct-18,46,110.5
14063,,,,,30,,,,23.58446469,20-Oct-18,47,110.5
14064,1993,10,20,24,60,24.5,93,101000,23.62097289,20-Oct-18,48,110.5
14065,,,,,30,,,,23.68629786,21-Oct-18,1,110.5
14066,1993,10,21,1,60,24.5,94,100900,23.74817176,21-Oct-18,2,110.5
14067,,,,,30,,,,23.77432676,21-Oct-18,3,110.5
14068,1993,10,21,2,60,24.4,95,100900,23.7763469,21-Oct-18,4,110.5
14069,,,,,30,,,,23.76581621,21-Oct-18,5,110.5
14070,1993,10,21,3,60,24.4,95,100900,23.7763469,21-Oct-18,6,110.5
14071,,,,,30,,,,23.8415512,21-Oct-18,7,110.5
14072,1993,10,21,4,60,24.4,96,100900,23.90227665,21-Oct-18,8,110.5
14073,,,,,30,,,,23.89937077,21-Oct-18,9,110.5
14074,1993,10,21,5,60,24.4,96,100900,23.90227665,21-Oct-18,10,110.5
14075,,,,,30,,,,23.9804374,21-Oct-18,11,110.5
14076,1993,10,21,6,60,24.7,95,101000,24.07245395,21-Oct-18,12,110.5
14077,,,,,30,,,,24.11692725,21-Oct-18,13,110.5
14078,1993,10,21,7,60,24.9,94,101000,24.14184957,21-Oct-18,14,110.5
14079,,,,,30,,,,24.17521317,21-Oct-18,15,110.5
14080,1993,10,21,8,60,25.2,93,101000,24.30759193,21-Oct-18,16,110.5
14081,,,,,30,,,,24.6295597,21-Oct-18,17,110.5
14082,1993,10,21,9,60,26.9,86,101000,25.01658329,21-Oct-18,18,110.5
14083,,,,,30,,,,25.34412948,21-Oct-18,19,110.5
14084,1993,10,21,10,60,28.5,80,101100,25.67421363,21-Oct-18,20,110.5
14085,,,,,30,,,,26.06885107,21-Oct-18,21,110.5
14086,1993,10,21,11,60,30.2,74,101100,26.3320937,21-Oct-18,22,110.5
14087,,,,,30,,,,26.26799341,21-Oct-18,23,110.5
14088,1993,10,21,12,60,31,68,101000,26.07131216,21-Oct-18,24,110.5
14089,,,,,30,,,,25.93681192,21-Oct-18,25,110.5
14090,1993,10,21,13,60,31.7,63,100900,25.82541501,21-Oct-18,26,110.5
14091,,,,,30,,,,25.69804377,21-Oct-18,27,110.5
14092,1993,10,21,14,60,32.5,58,100800,25.60706671,21-Oct-18,28,110.5
14093,,,,,30,,,,25.60485233,21-Oct-18,29,110.5
14094,1993,10,21,15,60,31.5,63,100800,25.64708252,21-Oct-18,30,110.5
14095,,,,,30,,,,25.68943914,21-Oct-18,31,110.5
14096,1993,10,21,16,60,30.6,68,100700,25.70646789,21-Oct-18,32,110.5
14097,,,,,30,,,,25.67271446,21-Oct-18,33,110.5
14098,1993,10,21,17,60,29.6,73,100700,25.61488236,21-Oct-18,34,110.5
14099,,,,,30,,,,25.55967512,21-Oct-18,35,110.5
14100,1993,10,21,18,60,29,76,100800,25.5321912,21-Oct-18,36,110.5
14101,,,,,30,,,,25.55752904,21-Oct-18,37,110.5
14102,1993,10,21,19,60,28.4,80,100800,25.57778105,21-Oct-18,38,110.5
14103,,,,,30,,,,25.53503964,21-Oct-18,39,110.5
14104,1993,10,21,20,60,27.8,83,100900,25.45061234,21-Oct-18,40,110.5
14105,,,,,30,,,,25.3458067,21-Oct-18,41,110.5
14106,1993,10,21,21,60,27.1,86,100900,25.20828558,21-Oct-18,42,110.5
14107,,,,,30,,,,25.02571185,21-Oct-18,43,110.5
14108,1993,10,21,22,60,26.4,88,101000,24.81077557,21-Oct-18,44,110.5
14109,,,,,30,,,,24.57616679,21-Oct-18,45,110.5
14110,1993,10,21,23,60,25.7,90,101000,24.4017459,21-Oct-18,46,110.5
14111,,,,,30,,,,24.36737327,21-Oct-18,47,110.5
14112,1993,10,21,24,60,25.6,91,101000,24.43699902,21-Oct-18,48,110.5
14113,,,,,30,,,,24.57457327,22-Oct-18,1,110.5
14114,1993,10,22,1,60,25.6,93,101000,24.69998232,22-Oct-18,2,110.5
14115,,,,,30,,,,24.73311248,22-Oct-18,3,110.5
14116,1993,10,22,2,60,25.5,94,100900,24.73190102,22-Oct-18,4,110.5
14117,,,,,30,,,,24.7542852,22-Oct-18,5,110.5
14118,1993,10,22,3,60,25.4,95,100900,24.76284985,22-Oct-18,6,110.5
14119,,,,,30,,,,24.72017978,22-Oct-18,7,110.5
14120,1993,10,22,4,60,25.2,96,100900,24.69367756,22-Oct-18,8,110.5
14121,,,,,30,,,,24.75074577,22-Oct-18,9,110.5
14122,1993,10,22,5,60,25.1,98,100900,24.84860309,22-Oct-18,10,110.5
14123,,,,,30,,,,24.9444682,22-Oct-18,11,110.5
14124,1993,10,22,6,60,25.7,95,100900,25.05882424,22-Oct-18,12,110.5
14125,,,,,30,,,,25.21215436,22-Oct-18,13,110.5
14126,1993,10,22,7,60,26.4,92,100900,25.35115675,22-Oct-18,14,110.5
14127,,,,,30,,,,25.42252958,22-Oct-18,15,110.5
14128,1993,10,22,8,60,27,89,100900,25.52848556,22-Oct-18,16,110.5
14129,,,,,30,,,,25.77123738,22-Oct-18,17,110.5
14130,1993,10,22,9,60,29,79,101000,25.99358521,22-Oct-18,18,110.5
14131,,,,,30,,,,26.03832923,22-Oct-18,19,110.5
14132,1993,10,22,10,60,29,79,101100,25.99433636,22-Oct-18,20,110.5
14133,,,,,30,,,,25.95047354,22-Oct-18,21,110.5
14134,1993,10,22,11,60,30.3,70,101100,25.7727704,22-Oct-18,22,110.5
14135,,,,,30,,,,25.3272566,22-Oct-18,23,110.5
14136,1993,10,22,12,60,25,100,101000,25,22-Oct-18,24,110.5
14137,,,,,30,,,,25.17706848,22-Oct-18,25,110.5
14138,1993,10,22,13,60,26.8,91,101000,25.60752679,22-Oct-18,26,110.5
14139,,,,,30,,,,26.04043969,22-Oct-18,27,110.5
14140,1993,10,22,14,60,28.7,83,100900,26.30763306,22-Oct-18,28,110.5
14141,,,,,30,,,,26.24093277,22-Oct-18,29,110.5
14142,1993,10,22,15,60,28.1,85,100900,26.02585198,22-Oct-18,30,110.5
14143,,,,,30,,,,25.84790383,22-Oct-18,31,110.5
14144,1993,10,22,16,60,27.6,86,100900,25.68882244,22-Oct-18,32,110.5
14145,,,,,30,,,,25.53034191,22-Oct-18,33,110.5
14146,1993,10,22,17,60,27,88,100900,25.39046193,22-Oct-18,34,110.5
14147,,,,,30,,,,25.28718217,22-Oct-18,35,110.5
14148,1993,10,22,18,60,26.5,90,100900,25.17943005,22-Oct-18,36,110.5
14149,,,,,30,,,,25.02613297,22-Oct-18,37,110.5
14150,1993,10,22,19,60,25.9,92,100900,24.86201361,22-Oct-18,38,110.5
14151,,,,,30,,,,24.72179467,22-Oct-18,39,110.5
14152,1993,10,22,20,60,25.4,94,100900,24.63352163,22-Oct-18,40,110.5
14153,,,,,30,,,,24.62523996,22-Oct-18,41,110.5
14154,1993,10,22,21,60,25.3,95,100900,24.66419415,22-Oct-18,42,110.5
14155,,,,,30,,,,24.71762872,22-Oct-18,43,110.5
14156,1993,10,22,22,60,25.3,96,101000,24.79273974,22-Oct-18,44,110.5
14157,,,,,30,,,,24.8967233,22-Oct-18,45,110.5
14158,1993,10,22,23,60,25.2,98,101100,24.94820411,22-Oct-18,46,110.5
14159,,,,,30,,,,24.86580685,22-Oct-18,47,110.5
14160,1993,10,22,24,60,25.1,97,101000,24.72208521,22-Oct-18,48,110.5
14161,,,,,30,,,,24.58959285,23-Oct-18,1,110.5
14162,1993,10,23,1,60,25.1,95,101000,24.46705403,23-Oct-18,2,110.5
14163,,,,,30,,,,24.35319298,23-Oct-18,3,110.5
14164,1993,10,23,2,60,25,94,100900,24.24001849,23-Oct-18,4,110.5
14165,,,,,30,,,,24.11953934,23-Oct-18,5,110.5
14166,1993,10,23,3,60,24.8,94,100900,24.04327553,23-Oct-18,6,110.5
14167,,,,,30,,,,24.06274703,23-Oct-18,7,110.5
14168,1993,10,23,4,60,24.7,95,100900,24.07228525,23-Oct-18,8,110.5
14169,,,,,30,,,,23.96622159,23-Oct-18,9,110.5
14170,1993,10,23,5,60,24.5,95,100800,23.87482253,23-Oct-18,10,110.5
14171,,,,,30,,,,23.92835454,23-Oct-18,11,110.5
14172,1993,10,23,6,60,24.8,94,100900,24.04327553,23-Oct-18,12,110.5
14173,,,,,30,,,,24.13604338,23-Oct-18,13,110.5
14174,1993,10,23,7,60,25.1,93,101000,24.20949853,23-Oct-18,14,110.5
14175,,,,,30,,,,24.26648139,23-Oct-18,15,110.5
14176,1993,10,23,8,60,25.4,92,101000,24.37319188,23-Oct-18,16,110.5
14177,,,,,30,,,,24.59582991,23-Oct-18,17,110.5
14178,1993,10,23,9,60,27.2,83,101100,24.88066112,23-Oct-18,18,110.5
14179,,,,,30,,,,25.17395116,23-Oct-18,19,110.5
14180,1993,10,23,10,60,29.1,75,101100,25.47249561,23-Oct-18,20,110.5
14181,,,,,30,,,,25.77309003,23-Oct-18,21,110.5
14182,1993,10,23,11,60,30.9,68,101100,25.98224553,23-Oct-18,22,110.5
14183,,,,,30,,,,26.00647324,23-Oct-18,23,110.5
14184,1993,10,23,12,60,31.3,66,101000,25.99814359,23-Oct-18,24,110.5
14185,,,,,30,,,,26.10962701,23-Oct-18,25,110.5
14186,1993,10,23,13,60,31.8,65,100900,26.26901498,23-Oct-18,26,110.5
14187,,,,,30,,,,26.40439895,23-Oct-18,27,110.5
14188,1993,10,23,14,60,32.2,64,100900,26.44746821,23-Oct-18,28,110.5
14189,,,,,30,,,,26.32991204,23-Oct-18,29,110.5
14190,1993,10,23,15,60,31.5,66,100900,26.17597779,23-Oct-18,30,110.5
14191,,,,,30,,,,26.1099128,23-Oct-18,31,110.5
14192,1993,10,23,16,60,30.8,69,100900,26.05804453,23-Oct-18,32,110.5
14193,,,,,30,,,,25.94670042,23-Oct-18,33,110.5
14194,1993,10,23,17,60,30,72,100900,25.8235249,23-Oct-18,34,110.5
14195,,,,,30,,,,25.73616239,23-Oct-18,35,110.5
14196,1993,10,23,18,60,29.3,75,100900,25.65598702,23-Oct-18,36,110.5
14197,,,,,30,,,,25.55437295,23-Oct-18,37,110.5
14198,1993,10,23,19,60,28.6,78,100900,25.46587484,23-Oct-18,38,110.5
14199,,,,,30,,,,25.42504737,23-Oct-18,39,110.5
14200,1993,10,23,20,60,27.9,82,100900,25.400418,23-Oct-18,40,110.5
14201,,,,,30,,,,25.3605142,23-Oct-18,41,110.5
14202,1993,10,23,21,60,27.4,85,101000,25.35564249,23-Oct-18,42,110.5
14203,,,,,30,,,,25.43610942,23-Oct-18,43,110.5
14204,1993,10,23,22,60,27,89,101000,25.52885994,23-Oct-18,44,110.5
14205,,,,,30,,,,25.56083903,23-Oct-18,45,110.5
14206,1993,10,23,23,60,27,89,101000,25.52885994,23-Oct-18,46,110.5
14207,,,,,30,,,,25.42973594,23-Oct-18,47,110.5
14208,1993,10,23,24,60,26.5,91,101000,25.31486525,23-Oct-18,48,110.5
14209,,,,,30,,,,25.23564609,24-Oct-18,1,110.5
14210,1993,10,24,1,60,26,94,101000,25.22401967,24-Oct-18,2,110.5
14211,,,,,30,,,,25.31192722,24-Oct-18,3,110.5
14212,1993,10,24,2,60,26.3,93,101000,25.38673076,24-Oct-18,4,110.5
14213,,,,,30,,,,25.33579229,24-Oct-18,5,110.5
14214,1993,10,24,3,60,26,94,100900,25.2238199,24-Oct-18,6,110.5
14215,,,,,30,,,,25.11552165,24-Oct-18,7,110.5
14216,1993,10,24,4,60,26,92,100900,24.95983833,24-Oct-18,8,110.5
14217,,,,,30,,,,24.70571073,24-Oct-18,9,110.5
14218,1993,10,24,5,60,26,89,100900,24.55876283,24-Oct-18,10,110.5
14219,,,,,30,,,,24.72461861,24-Oct-18,11,110.5
14220,1993,10,24,6,60,25,100,100900,25,24-Oct-18,12,110.5
14221,,,,,30,,,,25.18162895,24-Oct-18,13,110.5
14222,1993,10,24,7,60,25,100,100900,25,24-Oct-18,14,110.5
14223,,,,,30,,,,24.1856077,24-Oct-18,15,110.5
14224,1993,10,24,8,60,25.3,86,101000,23.47954807,24-Oct-18,16,110.5
14225,,,,,30,,,,23.6229171,24-Oct-18,17,110.5
14226,1993,10,24,9,60,26.7,81,101000,24.12025137,24-Oct-18,18,110.5
14227,,,,,30,,,,24.47608744,24-Oct-18,19,110.5
14228,1993,10,24,10,60,28.2,76,101100,24.79105684,24-Oct-18,20,110.5
14229,,,,,30,,,,25.16579108,24-Oct-18,21,110.5
14230,1993,10,24,11,60,29.6,72,101100,25.45897338,24-Oct-18,22,110.5
14231,,,,,30,,,,25.52928696,24-Oct-18,23,110.5
14232,1993,10,24,12,60,30.2,69,101000,25.5154367,24-Oct-18,24,110.5
14233,,,,,30,,,,25.55612748,24-Oct-18,25,110.5
14234,1993,10,24,13,60,30.9,66,100900,25.63859881,24-Oct-18,26,110.5
14235,,,,,30,,,,25.7500902,24-Oct-18,27,110.5
14236,1993,10,24,14,60,31.5,64,100800,25.82414189,24-Oct-18,28,110.5
14237,,,,,30,,,,25.79429412,24-Oct-18,29,110.5
14238,1993,10,24,15,60,30.8,67,100800,25.7185583,24-Oct-18,30,110.5
14239,,,,,30,,,,25.65494584,24-Oct-18,31,110.5
14240,1993,10,24,16,60,30.1,70,100700,25.58624433,24-Oct-18,32,110.5
14241,,,,,30,,,,25.49524135,24-Oct-18,33,110.5
14242,1993,10,24,17,60,29.4,73,100700,25.4308803,24-Oct-18,34,110.5
14243,,,,,30,,,,25.4421046,24-Oct-18,35,110.5
14244,1993,10,24,18,60,29,76,100700,25.5313087,24-Oct-18,36,110.5
14245,,,,,30,,,,25.70088705,24-Oct-18,37,110.5
14246,1993,10,24,19,60,28.7,80,100800,25.86065669,24-Oct-18,38,110.5
14247,,,,,30,,,,25.92043468,24-Oct-18,39,110.5
14248,1993,10,24,20,60,28.3,83,100900,25.92669316,24-Oct-18,40,110.5
14249,,,,,30,,,,25.92590426,24-Oct-18,41,110.5
14250,1993,10,24,21,60,28.3,83,100900,25.92669316,24-Oct-18,42,110.5
14251,,,,,30,,,,25.93768504,24-Oct-18,43,110.5
14252,1993,10,24,22,60,28.2,84,101000,25.97754079,24-Oct-18,44,110.5
14253,,,,,30,,,,26.0649213,24-Oct-18,45,110.5
14254,1993,10,24,23,60,28.2,85,101000,26.12220275,24-Oct-18,46,110.5
14255,,,,,30,,,,26.07176132,24-Oct-18,47,110.5
14256,1993,10,24,24,60,28.2,84,101000,25.97754079,24-Oct-18,48,110.5
14257,,,,,30,,,,25.90348492,25-Oct-18,1,110.5
14258,1993,10,25,1,60,28.2,83,101000,25.8320643,25-Oct-18,2,110.5
14259,,,,,30,,,,25.74574949,25-Oct-18,3,110.5
14260,1993,10,25,2,60,28.2,82,100900,25.68512856,25-Oct-18,4,110.5
14261,,,,,30,,,,25.69078955,25-Oct-18,5,110.5
14262,1993,10,25,3,60,28.1,83,100900,25.73624835,25-Oct-18,6,110.5
14263,,,,,30,,,,25.79502084,25-Oct-18,7,110.5
14264,1993,10,25,4,60,28,84,100900,25.78593088,25-Oct-18,8,110.5
14265,,,,,30,,,,25.62780232,25-Oct-18,9,110.5
14266,1993,10,25,5,60,27.1,88,100900,25.4871558,25-Oct-18,10,110.5
14267,,,,,30,,,,25.53051193,25-Oct-18,11,110.5
14268,1993,10,25,6,60,27,90,101000,25.66611483,25-Oct-18,12,110.5
14269,,,,,30,,,,25.8022086,25-Oct-18,13,110.5
14270,1993,10,25,7,60,27,92,101000,25.93845941,25-Oct-18,14,110.5
14271,,,,,30,,,,26.07453341,25-Oct-18,15,110.5
14272,1993,10,25,8,60,26.9,94,101100,26.1097604,25-Oct-18,16,110.5
14273,,,,,30,,,,25.94347016,25-Oct-18,17,110.5
14274,1993,10,25,9,60,28,84,101100,25.78704613,25-Oct-18,18,110.5
14275,,,,,30,,,,25.85187172,25-Oct-18,19,110.5
14276,1993,10,25,10,60,28.6,82,101200,26.06669909,25-Oct-18,20,110.5
14277,,,,,30,,,,26.36028037,25-Oct-18,21,110.5
14278,1993,10,25,11,60,29.3,81,101200,26.58076505,25-Oct-18,22,110.5
14279,,,,,30,,,,26.57630263,25-Oct-18,23,110.5
14280,1993,10,25,12,60,29.5,79,101100,26.4643411,25-Oct-18,24,110.5
14281,,,,,30,,,,26.36232846,25-Oct-18,25,110.5
14282,1993,10,25,13,60,29.8,76,101000,26.27811368,25-Oct-18,26,110.5
14283,,,,,30,,,,26.21954574,25-Oct-18,27,110.5
14284,1993,10,25,14,60,30,74,100900,26.14541784,25-Oct-18,28,110.5
14285,,,,,30,,,,26.01452321,25-Oct-18,29,110.5
14286,1993,10,25,15,60,29.7,74,100900,25.86831495,25-Oct-18,30,110.5
14287,,,,,30,,,,25.74824619,25-Oct-18,31,110.5
14288,1993,10,25,16,60,29.3,75,100900,25.65598702,25-Oct-18,32,110.5
14289,,,,,30,,,,25.59320755,25-Oct-18,33,110.5
14290,1993,10,25,17,60,29,76,100800,25.5321912,25-Oct-18,34,110.5
14291,,,,,30,,,,25.44522139,25-Oct-18,35,110.5
14292,1993,10,25,18,60,28.5,78,100800,25.3714344,25-Oct-18,36,110.5
14293,,,,,30,,,,25.34996652,25-Oct-18,37,110.5
14294,1993,10,25,19,60,28,81,100900,25.34877691,25-Oct-18,38,110.5
14295,,,,,30,,,,25.33582471,25-Oct-18,39,110.5
14296,1993,10,25,20,60,27.5,84,100900,25.30836473,25-Oct-18,40,110.5
14297,,,,,30,,,,25.26365178,25-Oct-18,41,110.5
14298,1993,10,25,21,60,27.5,83,100900,25.16501355,25-Oct-18,42,110.5
14299,,,,,30,,,,24.97577773,25-Oct-18,43,110.5
14300,1993,10,25,22,60,27.4,81,101000,24.78203601,25-Oct-18,44,110.5
14301,,,,,30,,,,24.66988009,25-Oct-18,45,110.5
14302,1993,10,25,23,60,27.4,80,101100,24.63735754,25-Oct-18,46,110.5
14303,,,,,30,,,,24.68251593,25-Oct-18,47,110.5
14304,1993,10,25,24,60,26.8,85,101100,24.78140389,25-Oct-18,48,110.5
14305,,,,,30,,,,24.91007007,26-Oct-18,1,110.5
14306,1993,10,26,1,60,26.2,91,101000,25.02222354,26-Oct-18,2,110.5
14307,,,,,30,,,,25.07157337,26-Oct-18,3,110.5
14308,1993,10,26,2,60,25.6,96,101000,25.0895333,26-Oct-18,4,110.5
14309,,,,,30,,,,25.10751705,26-Oct-18,5,110.5
14310,1993,10,26,3,60,25.9,94,101000,25.12563329,26-Oct-18,6,110.5
14311,,,,,30,,,,25.14399071,26-Oct-18,7,110.5
14312,1993,10,26,4,60,26.2,92,100900,25.15549363,26-Oct-18,8,110.5
14313,,,,,30,,,,25.1530464,26-Oct-18,9,110.5
14314,1993,10,26,5,60,26.1,93,100900,25.19027394,26-Oct-18,10,110.5
14315,,,,,30,,,,25.32080117,26-Oct-18,11,110.5
14316,1993,10,26,6,60,26.4,93,100900,25.48461123,26-Oct-18,12,110.5
14317,,,,,30,,,,25.62168726,26-Oct-18,13,110.5
14318,1993,10,26,7,60,26.7,93,101000,25.77919621,26-Oct-18,14,110.5
14319,,,,,30,,,,26.00430502,26-Oct-18,15,110.5
14320,1993,10,26,8,60,27.1,93,101000,26.17168943,26-Oct-18,16,110.5
14321,,,,,30,,,,26.15602519,26-Oct-18,17,110.5
14322,1993,10,26,9,60,28.5,83,101100,26.11834002,26-Oct-18,18,110.5
14323,,,,,30,,,,26.21966161,26-Oct-18,19,110.5
14324,1993,10,26,10,60,29.6,78,101100,26.40414029,26-Oct-18,20,110.5
14325,,,,,30,,,,26.61592636,26-Oct-18,21,110.5
14326,1993,10,26,11,60,30.8,73,101100,26.72341086,26-Oct-18,22,110.5
14327,,,,,30,,,,26.59498483,26-Oct-18,23,110.5
14328,1993,10,26,12,60,30.9,70,101000,26.31765302,26-Oct-18,24,110.5
14329,,,,,30,,,,25.97842019,26-Oct-18,25,110.5
14330,1993,10,26,13,60,31,66,100900,25.72814177,26-Oct-18,26,110.5
14331,,,,,30,,,,25.71767317,26-Oct-18,27,110.5
14332,1993,10,26,14,60,30.5,69,100900,25.78611127,26-Oct-18,28,110.5
14333,,,,,30,,,,25.77255295,26-Oct-18,29,110.5
14334,1993,10,26,15,60,29.9,72,100800,25.73079657,26-Oct-18,30,110.5
14335,,,,,30,,,,25.71464048,26-Oct-18,31,110.5
14336,1993,10,26,16,60,29.4,75,100800,25.74774513,26-Oct-18,32,110.5
14337,,,,,30,,,,25.85377098,26-Oct-18,33,110.5
14338,1993,10,26,17,60,28.9,79,100700,25.8973392,26-Oct-18,34,110.5
14339,,,,,30,,,,25.74307099,26-Oct-18,35,110.5
14340,1993,10,26,18,60,28.7,78,100800,25.55872174,26-Oct-18,36,110.5
14341,,,,,30,,,,25.51204687,26-Oct-18,37,110.5
14342,1993,10,26,19,60,28.6,78,100800,25.46507541,26-Oct-18,38,110.5
14343,,,,,30,,,,25.27983638,26-Oct-18,39,110.5
14344,1993,10,26,20,60,28.4,77,100800,25.12649356,26-Oct-18,40,110.5
14345,,,,,30,,,,25.17521076,26-Oct-18,41,110.5
14346,1993,10,26,21,60,28.1,80,100900,25.29566912,26-Oct-18,42,110.5
14347,,,,,30,,,,25.35754981,26-Oct-18,43,110.5
14348,1993,10,26,22,60,27.9,82,100900,25.400418,26-Oct-18,44,110.5
14349,,,,,30,,,,25.46383887,26-Oct-18,45,110.5
14350,1993,10,26,23,60,27.6,85,101000,25.5472605,26-Oct-18,46,110.5
14351,,,,,30,,,,25.650131,26-Oct-18,47,110.5
14352,1993,10,26,24,60,27.8,85,101000,25.73889316,26-Oct-18,48,110.5
14353,,,,,30,,,,25.7799898,27-Oct-18,1,110.5
14354,1993,10,27,1,60,27.9,85,100900,25.83419553,27-Oct-18,2,110.5
14355,,,,,30,,,,25.96228499,27-Oct-18,3,110.5
14356,1993,10,27,2,60,28.1,85,100900,26.02585198,27-Oct-18,4,110.5
14357,,,,,30,,,,25.8864903,27-Oct-18,5,110.5
14358,1993,10,27,3,60,27.9,84,100800,25.68985088,27-Oct-18,6,110.5
14359,,,,,30,,,,25.58158464,27-Oct-18,7,110.5
14360,1993,10,27,4,60,27.7,84,100800,25.49881877,27-Oct-18,8,110.5
14361,,,,,30,,,,25.37868047,27-Oct-18,9,110.5
14362,1993,10,27,5,60,27.5,84,100800,25.30780228,27-Oct-18,10,110.5
14363,,,,,30,,,,25.37281674,27-Oct-18,11,110.5
14364,1993,10,27,6,60,27.4,86,100800,25.49611238,27-Oct-18,12,110.5
14365,,,,,30,,,,25.60007775,27-Oct-18,13,110.5
14366,1993,10,27,7,60,27.2,89,100900,25.72246234,27-Oct-18,14,110.5
14367,,,,,30,,,,25.90101564,27-Oct-18,15,110.5
14368,1993,10,27,8,60,27.1,92,100900,26.03603977,27-Oct-18,16,110.5
14369,,,,,30,,,,26.02783682,27-Oct-18,17,110.5
14370,1993,10,27,9,60,27.9,86,101000,25.97766671,27-Oct-18,18,110.5
14371,,,,,30,,,,25.98678933,27-Oct-18,19,110.5
14372,1993,10,27,10,60,28.7,81,101000,26.0116547,27-Oct-18,20,110.5
14373,,,,,30,,,,26.00871283,27-Oct-18,21,110.5
14374,1993,10,27,11,60,29.5,76,101100,25.99988474,27-Oct-18,22,110.5
14375,,,,,30,,,,26.00709145,27-Oct-18,23,110.5
14376,1993,10,27,12,60,29.7,75,101000,26.02765798,27-Oct-18,24,110.5
14377,,,,,30,,,,26.05890935,27-Oct-18,25,110.5
14378,1993,10,27,13,60,29.8,75,100900,26.11944502,27-Oct-18,26,110.5
14379,,,,,30,,,,26.22786443,27-Oct-18,27,110.5
14380,1993,10,27,14,60,30,75,100800,26.30395783,27-Oct-18,28,110.5
14381,,,,,30,,,,26.26751547,27-Oct-18,29,110.5
14382,1993,10,27,15,60,29.7,76,100800,26.18332839,27-Oct-18,30,110.5
14383,,,,,30,,,,26.11618763,27-Oct-18,31,110.5
14384,1993,10,27,16,60,29.4,77,100700,26.05894795,27-Oct-18,32,110.5
14385,,,,,30,,,,26.0044641,27-Oct-18,33,110.5
14386,1993,10,27,17,60,29.1,78,100700,25.93256666,27-Oct-18,34,110.5
14387,,,,,30,,,,25.8230862,27-Oct-18,35,110.5
