TimeStep,Year,Month,Day,Hour,Minute,Dry Bulb in Celsius,Relative Humidity,Atmospheric Station Pressure in Pascale,Air wet-bulb temperature [°C],DATE,PERIOD,Price [S$/MWh]
12326,1990,9,14,19,60,29,79,100600,25.99057661,14-Sep-18,38,101.25
12327,,,,,30,,,,25.49317686,14-Sep-18,39,101.61
12328,1990,9,14,20,60,28.1,78,100700,24.99611738,14-Sep-18,40,103.12
12329,,,,,30,,,,25.29392783,14-Sep-18,41,101.31
12330,1990,9,14,21,60,28,84,100700,25.78481446,14-Sep-18,42,110.11
12331,,,,,30,,,,25.86698353,14-Sep-18,43,103.49
12332,1990,9,14,22,60,28,84,100800,25.78537282,14-Sep-18,44,102.17
12333,,,,,30,,,,25.78492013,14-Sep-18,45,98.12
12334,1990,9,14,23,60,27,89,100900,25.52848556,14-Sep-18,46,118.97
12335,,,,,30,,,,24.67892921,14-Sep-18,47,129.44
12336,1990,9,14,24,60,27,79,100800,24.11326339,14-Sep-18,48,121.89
12337,,,,,30,,,,24.70850041,15-Sep-18,1,124.9
12338,1990,9,15,1,60,27,89,100800,25.52811099,15-Sep-18,2,121.85
12339,,,,,30,,,,25.63556585,15-Sep-18,3,121.18
12340,1990,9,15,2,60,26.8,90,100700,25.4705528,15-Sep-18,4,119.15
12341,,,,,30,,,,25.47275967,15-Sep-18,5,116.38
12342,1990,9,15,3,60,27,89,100700,25.52773622,15-Sep-18,6,115.41
12343,,,,,30,,,,25.52103221,15-Sep-18,7,112.63
12344,1990,9,15,4,60,27,89,100700,25.52773622,15-Sep-18,8,111.89
12345,,,,,30,,,,25.62293681,15-Sep-18,9,111.53
12346,1990,9,15,5,60,26.3,95,100700,25.65047701,15-Sep-18,10,111.34
12347,,,,,30,,,,25.45419983,15-Sep-18,11,111.28
12348,1990,9,15,6,60,26,94,100800,25.22362001,15-Sep-18,12,111.97
12349,,,,,30,,,,25.14825229,15-Sep-18,13,115.46
12350,1990,9,15,7,60,26,94,100800,25.22362001,15-Sep-18,14,114.93
12351,,,,,30,,,,25.44524652,15-Sep-18,15,113.79
12352,1990,9,15,8,60,26.3,96,100900,25.78195542,15-Sep-18,16,121.88
12353,,,,,30,,,,26.20257028,15-Sep-18,17,129.16
12354,1990,9,15,9,60,28,89,100900,26.49847846,15-Sep-18,18,150.03
12355,,,,,30,,,,26.4610673,15-Sep-18,19,204.84
12356,1990,9,15,10,60,30,75,100900,26.30487084,15-Sep-18,20,213.98
12357,,,,,30,,,,26.24442314,15-Sep-18,21,290.25
12358,1990,9,15,11,60,30.5,72,100900,26.28200638,15-Sep-18,22,203.36
12359,,,,,30,,,,26.41990272,15-Sep-18,23,202.87
12360,1990,9,15,12,60,31,70,100900,26.40755278,15-Sep-18,24,284.32
12361,,,,,30,,,,25.99439717,15-Sep-18,25,152.64
12362,1990,9,15,13,60,31,63,100800,25.2050962,15-Sep-18,26,142.32
12363,,,,,30,,,,24.0643102,15-Sep-18,27,132.96
12364,1990,9,15,14,60,32,49,100700,23.44079427,15-Sep-18,28,130.18
12365,,,,,30,,,,24.20330349,15-Sep-18,29,130.09
12366,1990,9,15,15,60,32,59,100700,25.35874469,15-Sep-18,30,125.36
12367,,,,,30,,,,25.91402469,15-Sep-18,31,125.67
12368,1990,9,15,16,60,31,66,100600,25.72414684,15-Sep-18,32,118.89
12369,,,,,30,,,,24.6441145,15-Sep-18,33,117.06
12370,1990,9,15,17,60,31,52,100600,23.19260018,15-Sep-18,34,115.02
12371,,,,,30,,,,21.88827637,15-Sep-18,35,112.39
12372,1990,9,15,18,60,31,43,100600,21.42483327,15-Sep-18,36,113.08
12373,,,,,30,,,,22.4959611,15-Sep-18,37,115.58
12374,1990,9,15,19,60,29,66,100600,23.93467632,15-Sep-18,38,117.89
12375,,,,,30,,,,24.5739954,15-Sep-18,39,121.2
12376,1990,9,15,20,60,28.8,72,100600,24.72064419,15-Sep-18,40,122.19
12377,,,,,30,,,,24.68134856,15-Sep-18,41,122.1
12378,1990,9,15,21,60,28.4,74,100600,24.66524081,15-Sep-18,42,124.75
12379,,,,,30,,,,24.88145326,15-Sep-18,43,125.05
12380,1990,9,15,22,60,28,79,100700,25.05165773,15-Sep-18,44,146.34
12381,,,,,30,,,,24.89752605,15-Sep-18,45,133.29
12382,1990,9,15,23,60,28.3,75,100800,24.72858506,15-Sep-18,46,125.77
12383,,,,,30,,,,24.85436161,15-Sep-18,47,117.31
12384,1990,9,15,24,60,28,79,100800,25.0524216,15-Sep-18,48,125.23
12385,,,,,30,,,,25.10033093,16-Sep-18,1,125.33
12386,1990,9,16,1,60,28,79,100800,25.0524216,16-Sep-18,2,121.75
12387,,,,,30,,,,24.96302561,16-Sep-18,3,119.18
12388,1990,9,16,2,60,27.5,81,100700,24.87454133,16-Sep-18,4,116.79
12389,,,,,30,,,,24.82936711,16-Sep-18,5,115.33
12390,1990,9,16,3,60,27,84,100700,24.82976182,16-Sep-18,6,112.34
12391,,,,,30,,,,24.87798435,16-Sep-18,7,110.88
12392,1990,9,16,4,60,27,84,100700,24.82976182,16-Sep-18,8,109.69
12393,,,,,30,,,,24.54082133,16-Sep-18,9,107.44
12394,1990,9,16,5,60,27.4,78,100600,24.34010135,16-Sep-18,10,106.66
12395,,,,,30,,,,24.55654033,16-Sep-18,11,107.52
12396,1990,9,16,6,60,27,84,100700,24.82976182,16-Sep-18,12,109.29
12397,,,,,30,,,,24.79938938,16-Sep-18,13,111.8
12398,1990,9,16,7,60,27,84,100700,24.82976182,16-Sep-18,14,111.64
12399,,,,,30,,,,25.28521798,16-Sep-18,15,111.79
12400,1990,9,16,8,60,28,84,100700,25.78481446,16-Sep-18,16,117.46
12401,,,,,30,,,,25.94760787,16-Sep-18,17,119.61
12402,1990,9,16,9,60,29,79,100800,25.99208171,16-Sep-18,18,126.26
12403,,,,,30,,,,26.13671949,16-Sep-18,19,127.36
12404,1990,9,16,10,60,30,75,100800,26.30395783,16-Sep-18,20,127.1
12405,,,,,30,,,,26.41623338,16-Sep-18,21,127.46
12406,1990,9,16,11,60,30.2,74,100900,26.33018478,16-Sep-18,22,126.81
12407,,,,,30,,,,25.90245068,16-Sep-18,23,126.53
12408,1990,9,16,12,60,31,66,100800,25.72681087,16-Sep-18,24,126
12409,,,,,30,,,,26.39704516,16-Sep-18,25,125.64
12410,1990,9,16,13,60,32,67,100700,26.79682277,16-Sep-18,26,125.26
12411,,,,,30,,,,25.80981294,16-Sep-18,27,125.85
12412,1990,9,16,14,60,32.5,52,100600,24.44766945,16-Sep-18,28,125.75
12413,,,,,30,,,,23.72204609,16-Sep-18,29,125.56
12414,1990,9,16,15,60,32,49,100600,23.43843937,16-Sep-18,30,125.29
12415,,,,,30,,,,23.40234582,16-Sep-18,31,125.68
12416,1990,9,16,16,60,32,49,100600,23.43843937,16-Sep-18,32,125.66
12417,,,,,30,,,,23.37139397,16-Sep-18,33,125.21
12418,1990,9,16,17,60,32,49,100600,23.43843937,16-Sep-18,34,122.82
12419,,,,,30,,,,23.87680535,16-Sep-18,35,123.34
12420,1990,9,16,18,60,31,59,100600,24.48925446,16-Sep-18,36,120.8
12421,,,,,30,,,,25.07854928,16-Sep-18,37,118.05
12422,1990,9,16,19,60,30,70,100500,25.49297836,16-Sep-18,38,125.55
12423,,,,,30,,,,25.58083025,16-Sep-18,39,127.43
12424,1990,9,16,20,60,29.1,75,100500,25.46694116,16-Sep-18,40,126.37
12425,,,,,30,,,,25.27614728,16-Sep-18,41,126.22
12426,1990,9,16,21,60,29,74,100600,25.2190422,16-Sep-18,42,126.51
12427,,,,,30,,,,25.50621952,16-Sep-18,43,126.46
12428,1990,9,16,22,60,28,84,100700,25.78481446,16-Sep-18,44,125.68
12429,,,,,30,,,,25.70196226,16-Sep-18,45,125.34
12430,1990,9,16,23,60,28.4,79,100800,25.42822463,16-Sep-18,46,126.36
12431,,,,,30,,,,25.1341633,16-Sep-18,47,126.01
12432,1990,9,16,24,60,28,79,100700,25.05165773,16-Sep-18,48,126.11
12433,,,,,30,,,,25.41258738,17-Sep-18,1,119.3
12434,1990,9,17,1,60,28,84,100700,25.78481446,17-Sep-18,2,114.35
12435,,,,,30,,,,25.73620117,17-Sep-18,3,110.47
12436,1990,9,17,2,60,27.5,86,100700,25.59173939,17-Sep-18,4,110.26
12437,,,,,30,,,,25.67642101,17-Sep-18,5,108.69
12438,1990,9,17,3,60,28,84,100700,25.78481446,17-Sep-18,6,103.88
12439,,,,,30,,,,25.71148815,17-Sep-18,7,100.1
12440,1990,9,17,4,60,27,89,100600,25.52736125,17-Sep-18,8,100.93
12441,,,,,30,,,,25.3033529,17-Sep-18,9,100.59
12442,1990,9,17,5,60,27.4,84,100600,25.21117232,17-Sep-18,10,101
12443,,,,,30,,,,25.42252871,17-Sep-18,11,102.04
12444,1990,9,17,6,60,27,89,100700,25.52773622,17-Sep-18,12,103.68
12445,,,,,30,,,,25.11710901,17-Sep-18,13,111.19
12446,1990,9,17,7,60,27,84,100700,24.82976182,17-Sep-18,14,114.61
12447,,,,,30,,,,25.30480938,17-Sep-18,15,102.07
12448,1990,9,17,8,60,27.7,87,100700,25.92565688,17-Sep-18,16,112.3
12449,,,,,30,,,,26.07570951,17-Sep-18,17,118.91
12450,1990,9,17,9,60,29,79,100800,25.99208171,17-Sep-18,18,126.93
12451,,,,,30,,,,25.91188795,17-Sep-18,19,118.99
12452,1990,9,17,10,60,29,79,100800,25.99208171,17-Sep-18,20,124.99
12453,,,,,30,,,,26.38961649,17-Sep-18,21,129.1
12454,1990,9,17,11,60,30.7,73,100800,26.62835511,17-Sep-18,22,121.95
12455,,,,,30,,,,26.23216037,17-Sep-18,23,121.43
12456,1990,9,17,12,60,31,66,100700,25.72547923,17-Sep-18,24,114.41
12457,,,,,30,,,,25.63275866,17-Sep-18,25,113.88
12458,1990,9,17,13,60,31,66,100700,25.72547923,17-Sep-18,26,114.43
12459,,,,,30,,,,25.77512151,17-Sep-18,27,116.65
12460,1990,9,17,14,60,31.3,65,100600,25.81884372,17-Sep-18,28,116.82
12461,,,,,30,,,,25.89380408,17-Sep-18,29,116.23
12462,1990,9,17,15,60,31,66,100500,25.72281372,17-Sep-18,30,116.25
12463,,,,,30,,,,25.02868379,17-Sep-18,31,116.53
12464,1990,9,17,16,60,31,59,100500,24.48753124,17-Sep-18,32,116.49
12465,,,,,30,,,,24.77547303,17-Sep-18,33,116.25
12466,1990,9,17,17,60,31,63,100500,25.20061656,17-Sep-18,34,114.09
12467,,,,,30,,,,25.07106923,17-Sep-18,35,115.92
12468,1990,9,17,18,60,30,66,100500,24.82766895,17-Sep-18,36,112.07
12469,,,,,30,,,,24.91125364,17-Sep-18,37,106.74
12470,1990,9,17,19,60,29,74,100500,25.21806813,17-Sep-18,38,114.1
12471,,,,,30,,,,25.64435726,17-Sep-18,39,115.04
12472,1990,9,17,20,60,29,79,100400,25.98906992,17-Sep-18,40,115.09
12473,,,,,30,,,,26.05115503,17-Sep-18,41,114.86
12474,1990,9,17,21,60,29,79,100500,25.98982347,17-Sep-18,42,127.23
12475,,,,,30,,,,25.96428612,17-Sep-18,43,118.98
12476,1990,9,17,22,60,29,79,100600,25.99057661,17-Sep-18,44,111.78
12477,,,,,30,,,,26.08472855,17-Sep-18,45,110.85
12478,1990,9,17,23,60,29,79,100700,25.99132936,17-Sep-18,46,121.93
12479,,,,,30,,,,25.45496644,17-Sep-18,47,125.08
12480,1990,9,17,24,60,28,79,100600,25.05089344,17-Sep-18,48,118.33
12481,,,,,30,,,,25.35436399,18-Sep-18,1,172.24
12482,1990,9,18,1,60,28,84,100600,25.78425581,18-Sep-18,2,151.23
12483,,,,,30,,,,25.75944662,18-Sep-18,3,137.11
12484,1990,9,18,2,60,27,89,100600,25.52736125,18-Sep-18,4,153.38
12485,,,,,30,,,,25.33542453,18-Sep-18,5,920.59
12486,1990,9,18,3,60,26,94,100600,25.22321993,18-Sep-18,6,350.55
12487,,,,,30,,,,25.23033095,18-Sep-18,7,415.65
12488,1990,9,18,4,60,26,94,100500,25.22301973,18-Sep-18,8,217.96
12489,,,,,30,,,,25.06754842,18-Sep-18,9,203.31
12490,1990,9,18,5,60,25.7,94,100500,24.92786013,18-Sep-18,10,194.81
12491,,,,,30,,,,24.96789795,18-Sep-18,11,171.96
12492,1990,9,18,6,60,25.3,97,100500,24.91999234,18-Sep-18,12,132.06
12493,,,,,30,,,,24.51647376,18-Sep-18,13,196.22
12494,1990,9,18,7,60,25,94,100600,24.23940892,18-Sep-18,14,129.67
12495,,,,,30,,,,24.57086452,18-Sep-18,15,126.27
12496,1990,9,18,8,60,25,100,100600,25,18-Sep-18,16,272.72
12497,,,,,30,,,,25.01597479,18-Sep-18,17,309.14
12498,1990,9,18,9,60,28,79,100600,25.05089344,18-Sep-18,18,292.76
12499,,,,,30,,,,25.53686048,18-Sep-18,19,455.02
12500,1990,9,18,10,60,29,79,100700,25.99132936,18-Sep-18,20,736.01
12501,,,,,30,,,,25.93175354,18-Sep-18,21,1242.56
12502,1990,9,18,11,60,29.4,75,100700,25.74682326,18-Sep-18,22,1342.56
12503,,,,,30,,,,25.82522878,18-Sep-18,23,1152.99
12504,1990,9,18,12,60,29,79,100700,25.99132936,18-Sep-18,24,389.83
12505,,,,,30,,,,26.06948427,18-Sep-18,25,288.78
12506,1990,9,18,13,60,29.5,77,100700,26.15230876,18-Sep-18,26,299.83
12507,,,,,30,,,,26.33241806,18-Sep-18,27,330.05
12508,1990,9,18,14,60,30,75,100700,26.30304434,18-Sep-18,28,561.58
12509,,,,,30,,,,25.75741975,18-Sep-18,29,500.69
12510,1990,9,18,15,60,29,74,100700,25.22001572,18-Sep-18,30,421.41
12511,,,,,30,,,,25.21530368,18-Sep-18,31,422.27
12512,1990,9,18,16,60,26,94,100700,25.22342002,18-Sep-18,32,552
12513,,,,,30,,,,24.72450113,18-Sep-18,33,334.2
12514,1990,9,18,17,60,25,94,100700,24.23961222,18-Sep-18,34,320.86
12515,,,,,30,,,,24.28981848,18-Sep-18,35,282.58
12516,1990,9,18,18,60,26,89,100700,24.55800162,18-Sep-18,36,229.54
12517,,,,,30,,,,24.72704334,18-Sep-18,37,135.47
12518,1990,9,18,19,60,27,84,100700,24.82976182,18-Sep-18,38,135.54
12519,,,,,30,,,,24.89897523,18-Sep-18,39,140.34
12520,1990,9,18,20,60,27,84,100700,24.82976182,18-Sep-18,40,133.86
12521,,,,,30,,,,24.51719983,18-Sep-18,41,128.74
12522,1990,9,18,21,60,28,74,100700,24.29714916,18-Sep-18,42,123.87
12523,,,,,30,,,,24.50546972,18-Sep-18,43,130.86
12524,1990,9,18,22,60,27,84,100700,24.82976182,18-Sep-18,44,127.88
12525,,,,,30,,,,24.95762578,18-Sep-18,45,124.01
12526,1990,9,18,23,60,28,79,100700,25.05165773,18-Sep-18,46,119.11
12527,,,,,30,,,,25.27445381,18-Sep-18,47,109.18
12528,1990,9,18,24,60,27,89,100700,25.52773622,18-Sep-18,48,101.38
12529,,,,,30,,,,25.71322719,19-Sep-18,1,117.64
12530,1990,9,19,1,60,28,84,100700,25.78481446,19-Sep-18,2,111.89
12531,,,,,30,,,,25.6963858,19-Sep-18,3,111.72
12532,1990,9,19,2,60,27,89,100700,25.52773622,19-Sep-18,4,108.96
12533,,,,,30,,,,25.35866073,19-Sep-18,5,107.3
12534,1990,9,19,3,60,26,94,100700,25.22342002,19-Sep-18,6,106.89
12535,,,,,30,,,,25.15627477,19-Sep-18,7,106.21
12536,1990,9,19,4,60,26,94,100700,25.22342002,19-Sep-18,8,102.27
12537,,,,,30,,,,25.49105081,19-Sep-18,9,102.66
12538,1990,9,19,5,60,26,94,100700,25.22342002,19-Sep-18,10,104
12539,,,,,30,,,,23.68478055,19-Sep-18,11,107.62
12540,1990,9,19,6,60,23,94,100700,22.27242213,19-Sep-18,12,109.46
12541,,,,,30,,,,22.38363447,19-Sep-18,13,119.33
12542,1990,9,19,7,60,23,100,100700,23,19-Sep-18,14,118.89
12543,,,,,30,,,,23.10310112,19-Sep-18,15,118.34
12544,1990,9,19,8,60,23.5,96,100700,23.01174991,19-Sep-18,16,124.47
12545,,,,,30,,,,23.04475842,19-Sep-18,17,134.75
12546,1990,9,19,9,60,24,94,100800,23.25615413,19-Sep-18,18,197.91
12547,,,,,30,,,,23.69996451,19-Sep-18,19,238.32
12548,1990,9,19,10,60,25,94,100900,24.24001849,19-Sep-18,20,285.56
12549,,,,,30,,,,24.74014501,19-Sep-18,21,228.99
12550,1990,9,19,11,60,26.6,88,100900,25.00371571,19-Sep-18,22,201.36
12551,,,,,30,,,,24.83410221,19-Sep-18,23,134.59
12552,1990,9,19,12,60,26,89,100900,24.55876283,19-Sep-18,24,125.55
12553,,,,,30,,,,24.5051559,19-Sep-18,25,118.82
12554,1990,9,19,13,60,26,89,100900,24.55876283,19-Sep-18,26,108.96
12555,,,,,30,,,,24.60506506,19-Sep-18,27,116.59
12556,1990,9,19,14,60,26,89,100900,24.55876283,19-Sep-18,28,118.53
12557,,,,,30,,,,24.33455638,19-Sep-18,29,118.45
12558,1990,9,19,15,60,27,79,100900,24.11403793,19-Sep-18,30,117.59
12559,,,,,30,,,,24.0787997,19-Sep-18,31,118.72
12560,1990,9,19,16,60,27,79,100900,24.11403793,19-Sep-18,32,117.95
12561,,,,,30,,,,24.10494888,19-Sep-18,33,118
12562,1990,9,19,17,60,27,79,100900,24.11403793,19-Sep-18,34,115.97
12563,,,,,30,,,,24.20381046,19-Sep-18,35,118.53
12564,1990,9,19,18,60,26.5,84,100900,24.35352237,19-Sep-18,36,111.82
12565,,,,,30,,,,24.54242957,19-Sep-18,37,115.99
12566,1990,9,19,19,60,26,89,100900,24.55876283,19-Sep-18,38,121.39
12567,,,,,30,,,,24.19075293,19-Sep-18,39,123.64
12568,1990,9,19,20,60,26,84,100900,23.87624339,19-Sep-18,40,119.09
12569,,,,,30,,,,24.05307773,19-Sep-18,41,119.09
12570,1990,9,19,21,60,25,94,100900,24.24001849,19-Sep-18,42,119.33
12571,,,,,30,,,,23.95582819,19-Sep-18,43,119.54
12572,1990,9,19,22,60,25,89,100900,23.5893033,19-Sep-18,44,117.8
12573,,,,,30,,,,23.52924028,19-Sep-18,45,111.28
12574,1990,9,19,23,60,25,89,100900,23.5893033,19-Sep-18,46,113.8
12575,,,,,30,,,,23.58315655,19-Sep-18,47,94.31
12576,1990,9,19,24,60,25,89,100900,23.5893033,19-Sep-18,48,87.77
12577,,,,,30,,,,23.68624683,20-Sep-18,1,96.63
12578,1990,9,20,1,60,25,91,100900,23.85154076,20-Sep-18,2,92.23
12579,,,,,30,,,,24.06273872,20-Sep-18,3,90.59
12580,1990,9,20,2,60,25,94,100900,24.24001849,20-Sep-18,4,91
12581,,,,,30,,,,24.30355784,20-Sep-18,5,91.55
12582,1990,9,20,3,60,25,94,100900,24.24001849,20-Sep-18,6,92.58
12583,,,,,30,,,,24.03606216,20-Sep-18,7,93.17
12584,1990,9,20,4,60,24.5,94,100900,23.74817176,20-Sep-18,8,92.23
12585,,,,,30,,,,23.43283022,20-Sep-18,9,90.48
12586,1990,9,20,5,60,24,94,100900,23.25636028,20-Sep-18,10,89.01
12587,,,,,30,,,,23.38508469,20-Sep-18,11,91.96
12588,1990,9,20,6,60,25,89,100900,23.5893033,20-Sep-18,12,94.61
12589,,,,,30,,,,23.63931594,20-Sep-18,13,96.83
12590,1990,9,20,7,60,25,89,100900,23.5893033,20-Sep-18,14,100.81
12591,,,,,30,,,,23.49344607,20-Sep-18,15,91.02
12592,1990,9,20,8,60,25,89,100900,23.5893033,20-Sep-18,16,96.41
12593,,,,,30,,,,24.11443403,20-Sep-18,17,104.29
12594,1990,9,20,9,60,27,84,100900,24.83089566,20-Sep-18,18,103.73
12595,,,,,30,,,,25.50074561,20-Sep-18,19,104.02
12596,1990,9,20,10,60,29,79,100900,25.99283366,20-Sep-18,20,103.95
12597,,,,,30,,,,26.17600961,20-Sep-18,21,107.55
12598,1990,9,20,11,60,29.9,75,100900,26.21215487,20-Sep-18,22,112.85
12599,,,,,30,,,,26.26315087,20-Sep-18,23,112.91
12600,1990,9,20,12,60,30,75,100900,26.30487084,20-Sep-18,24,110.94
12601,,,,,30,,,,26.31318801,20-Sep-18,25,115.38
12602,1990,9,20,13,60,30,75,100800,26.30395783,20-Sep-18,26,108.38
12603,,,,,30,,,,26.29303574,20-Sep-18,27,118.58
12604,1990,9,20,14,60,30,75,100700,26.30304434,20-Sep-18,28,117.6
12605,,,,,30,,,,26.35660624,20-Sep-18,29,111.38
12606,1990,9,20,15,60,31,70,100800,26.40642267,20-Sep-18,30,110.86
12607,,,,,30,,,,26.40519485,20-Sep-18,31,110.94
12608,1990,9,20,16,60,31,70,100800,26.40642267,20-Sep-18,32,109.68
12609,,,,,30,,,,26.46360604,20-Sep-18,33,108.14
12610,1990,9,20,17,60,30,75,100800,26.30395783,20-Sep-18,34,108.09
12611,,,,,30,,,,25.65469092,20-Sep-18,35,103.87
12612,1990,9,20,18,60,28,79,100800,25.0524216,20-Sep-18,36,96.44
12613,,,,,30,,,,25.03376618,20-Sep-18,37,95.23
12614,1990,9,20,19,60,28,79,100800,25.0524216,20-Sep-18,38,100.05
12615,,,,,30,,,,24.56208483,20-Sep-18,39,105.34
12616,1990,9,20,20,60,28,74,100800,24.29813596,20-Sep-18,40,97.73
12617,,,,,30,,,,24.99595511,20-Sep-18,41,104.26
12618,1990,9,20,21,60,28,84,100800,25.78537282,20-Sep-18,42,104.14
12619,,,,,30,,,,25.79621966,20-Sep-18,43,108.23
12620,1990,9,20,22,60,27,89,100900,25.52848556,20-Sep-18,44,104.1
12621,,,,,30,,,,25.48216047,20-Sep-18,45,104.61
12622,1990,9,20,23,60,27,89,100900,25.52848556,20-Sep-18,46,103.71
12623,,,,,30,,,,25.538702,20-Sep-18,47,104.24
12624,1990,9,20,24,60,27,89,100900,25.52848556,20-Sep-18,48,97.61
12625,,,,,30,,,,25.51351202,21-Sep-18,1,100.6
12626,1990,9,21,1,60,27,89,100900,25.52848556,21-Sep-18,2,97.26
12627,,,,,30,,,,25.60811038,21-Sep-18,3,94.31
12628,1990,9,21,2,60,27.1,90,100800,25.76271659,21-Sep-18,4,97.79
12629,,,,,30,,,,26.00263431,21-Sep-18,5,97.76
12630,1990,9,21,3,60,27,94,100800,26.20757184,21-Sep-18,6,93.95
12631,,,,,30,,,,26.25723746,21-Sep-18,7,93.65
12632,1990,9,21,4,60,27,94,100800,26.20757184,21-Sep-18,8,93.43
12633,,,,,30,,,,26.11451566,21-Sep-18,9,92.24
12634,1990,9,21,5,60,26.3,97,100800,25.91234589,21-Sep-18,10,92.38
12635,,,,,30,,,,25.53533953,21-Sep-18,11,90.24
12636,1990,9,21,6,60,26,94,100800,25.22362001,21-Sep-18,12,93.12
12637,,,,,30,,,,25.21731077,21-Sep-18,13,96.82
12638,1990,9,21,7,60,26,94,100900,25.2238199,21-Sep-18,14,100.63
12639,,,,,30,,,,24.9505555,21-Sep-18,15,92.71
12640,1990,9,21,8,60,26,89,100900,24.55876283,21-Sep-18,16,95.28
12641,,,,,30,,,,24.20968715,21-Sep-18,17,103.15
12642,1990,9,21,9,60,27,79,100900,24.11403793,21-Sep-18,18,96.87
12643,,,,,30,,,,24.48252466,21-Sep-18,19,102.79
12644,1990,9,21,10,60,27,84,101000,24.83146212,21-Sep-18,20,105.26
12645,,,,,30,,,,24.67716508,21-Sep-18,21,106.96
12646,1990,9,21,11,60,27.8,76,101000,24.41840682,21-Sep-18,22,109.03
12647,,,,,30,,,,24.45396063,21-Sep-18,23,110.22
12648,1990,9,21,12,60,29,70,100900,24.58829795,21-Sep-18,24,107.88
12649,,,,,30,,,,24.62589019,21-Sep-18,25,105.56
12650,1990,9,21,13,60,29,70,100900,24.58829795,21-Sep-18,26,106.18
12651,,,,,30,,,,24.4970818,21-Sep-18,27,110.46
12652,1990,9,21,14,60,28.2,75,100800,24.63596969,21-Sep-18,28,111.91
12653,,,,,30,,,,25.28868959,21-Sep-18,29,111.7
12654,1990,9,21,15,60,28,84,100800,25.78537282,21-Sep-18,30,110.43
12655,,,,,30,,,,25.4561507,21-Sep-18,31,110.6
12656,1990,9,21,16,60,27,84,100800,24.8303289,21-Sep-18,32,110.85
12657,,,,,30,,,,24.43721307,21-Sep-18,33,107.1
12658,1990,9,21,17,60,25,94,100800,24.23981541,21-Sep-18,34,103.63
12659,,,,,30,,,,24.20114811,21-Sep-18,35,98.4
12660,1990,9,21,18,60,25,94,100800,24.23981541,21-Sep-18,36,94.49
12661,,,,,30,,,,24.27442157,21-Sep-18,37,94.28
12662,1990,9,21,19,60,25,94,100800,24.23981541,21-Sep-18,38,94.17
12663,,,,,30,,,,24.07084577,21-Sep-18,39,94.57
12664,1990,9,21,20,60,24.8,93,100800,23.91474967,21-Sep-18,40,96.03
12665,,,,,30,,,,23.91876412,21-Sep-18,41,95.79
12666,1990,9,21,21,60,24.9,93,100900,24.01307783,21-Sep-18,42,103.07
12667,,,,,30,,,,24.12787953,21-Sep-18,43,106.07
12668,1990,9,21,22,60,25,94,100900,24.24001849,21-Sep-18,44,103.98
12669,,,,,30,,,,24.326344,21-Sep-18,45,103.33
12670,1990,9,21,23,60,25.1,94,101000,24.33859476,21-Sep-18,46,93.51
12671,,,,,30,,,,24.22850948,21-Sep-18,47,91.86
12672,1990,9,21,24,60,25,94,101000,24.24022145,21-Sep-18,48,90.86
12673,,,,,30,,,,24.61786395,22-Sep-18,1,96.8
12674,1990,9,22,1,60,25,100,100900,25,22-Sep-18,2,96.81
12675,,,,,30,,,,25.02519261,22-Sep-18,3,101.68
12676,1990,9,22,2,60,25.2,98,100900,24.94807309,22-Sep-18,4,96.37
12677,,,,,30,,,,25.02327273,22-Sep-18,5,96.71
12678,1990,9,22,3,60,25,100,100900,25,22-Sep-18,6,96.42
12679,,,,,30,,,,24.62746337,22-Sep-18,7,94.77
12680,1990,9,22,4,60,25,94,100900,24.24001849,22-Sep-18,8,94.61
12681,,,,,30,,,,24.17202099,22-Sep-18,9,94.84
12682,1990,9,22,5,60,25,94,100900,24.24001849,22-Sep-18,10,93.93
12683,,,,,30,,,,24.26055862,22-Sep-18,11,93.44
12684,1990,9,22,6,60,25,94,100900,24.24001849,22-Sep-18,12,94.8
12685,,,,,30,,,,24.18477519,22-Sep-18,13,95.38
12686,1990,9,22,7,60,25,94,100900,24.24001849,22-Sep-18,14,96.34
12687,,,,,30,,,,24.55093814,22-Sep-18,15,95.39
12688,1990,9,22,8,60,26,91,100900,24.82683354,22-Sep-18,16,96.46
12689,,,,,30,,,,24.7770041,22-Sep-18,17,113.47
12690,1990,9,22,9,60,27,84,100900,24.83089566,22-Sep-18,18,106.87
12691,,,,,30,,,,25.41795405,22-Sep-18,19,105.68
12692,1990,9,22,10,60,27,89,101000,25.52885994,22-Sep-18,20,107.48
12693,,,,,30,,,,24.15429397,22-Sep-18,21,103.04
12694,1990,9,22,11,60,24,89,101000,22.62048978,22-Sep-18,22,104.94
12695,,,,,30,,,,22.253681,22-Sep-18,23,103.12
12696,1990,9,22,12,60,24,89,100900,22.62009836,22-Sep-18,24,103.03
12697,,,,,30,,,,23.2859726,22-Sep-18,25,102.08
12698,1990,9,22,13,60,26,84,100800,23.87566825,22-Sep-18,26,101.16
12699,,,,,30,,,,24.01354982,22-Sep-18,27,100.18
12700,1990,9,22,14,60,27,79,100800,24.11326339,22-Sep-18,28,101.1
12701,,,,,30,,,,24.58845503,22-Sep-18,29,98.08
12702,1990,9,22,15,60,28,79,100800,25.0524216,22-Sep-18,30,98.8
12703,,,,,30,,,,25.11845996,22-Sep-18,31,99.1
12704,1990,9,22,16,60,28,79,100800,25.0524216,22-Sep-18,32,96.13
